File,Run,Module,Name,
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udpApp[0],endToEndDelay:histogram:sqrsum,326.858
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udpApp[0],endToEndDelay:histogram:min,0.000250792
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udpApp[0],endToEndDelay:histogram:max,3.78086
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udp,droppedPkBadChecksum:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udp,droppedPkWrongPort:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udp,passedUpPk:count,1912
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udp,sentPk:count,1160
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udp,sentPk:sum(packetBytes),603200
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udp,rcvdPk:count,1912
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[1].udp,rcvdPk:sum(packetBytes),994240
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].networkLayer.ip,blacked:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].networkLayer.ip,delayed:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].networkLayer.ip,rcvdPkt:count,2330
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].networkLayer.ip,droppings:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].networkLayer.arp,failedResolution:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].networkLayer.arp,initiatedResolution:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].networkLayer.arp,sentReplies:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].networkLayer.arp,sentReq:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mgmt,dropPkByQueue:count,7
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),4074
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mgmt,dataQueueLen:max,10
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mgmt,dataQueueLen:timeavg,0.002327
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,number of received packets,2484
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,number of collisions,3690
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,number of internal collisions,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,number of retry for AC 0,1270
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,sent and receive bites,1.64364e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,sent packet within AC 0,3506
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,sent in TXOP ,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,sentWithoutRetry AC 0,3197
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,numGivenUp AC 0,130
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].mac,numDropped AC 0,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,lossRate:min,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,lossRate:max,0.32
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,lossRate:timeavg,0.0395237
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,radioState:count,430573
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,channelNo:histogram:count,1
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,channelNo:histogram:mean,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,channelNo:histogram:sum,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,channelNo:histogram:min,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,channelNo:histogram:max,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,bitrate:min,5.4e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,bitrate:max,5.4e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],Total sent,1166
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],Total received,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],Total deleted,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],outOfOrderPk:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],outOfOrderPk:sum(packetBytes),0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],dropPk:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],dropPk:sum(packetBytes),0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],sentPk:count,1166
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],sentPk:sum(packetBytes),596992
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],rcvdPk:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],rcvdPk:sum(packetBytes),0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],endToEndDelay:histogram:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],endToEndDelay:histogram:mean,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],endToEndDelay:histogram:stddev,NaN
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],endToEndDelay:histogram:sum,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],endToEndDelay:histogram:sqrsum,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],endToEndDelay:histogram:min,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udpApp[0],endToEndDelay:histogram:max,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udp,droppedPkBadChecksum:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udp,droppedPkWrongPort:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udp,passedUpPk:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udp,sentPk:count,1166
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udp,sentPk:sum(packetBytes),606320
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udp,rcvdPk:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[2].udp,rcvdPk:sum(packetBytes),0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].networkLayer.ip,blacked:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].networkLayer.ip,delayed:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].networkLayer.ip,rcvdPkt:count,4066
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].networkLayer.ip,droppings:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].networkLayer.arp,failedResolution:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].networkLayer.arp,initiatedResolution:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].networkLayer.arp,sentReplies:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].networkLayer.arp,sentReq:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mgmt,dataQueueLen:max,4
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mgmt,dataQueueLen:timeavg,0.000148635
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,number of received packets,4190
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,number of collisions,4068
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,number of internal collisions,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,number of retry for AC 0,2152
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,sent and receive bites,1.49243e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,sent packet within AC 0,3189
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,sent in TXOP ,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,sentWithoutRetry AC 0,2902
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,numGivenUp AC 0,283
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].mac,numDropped AC 0,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,lossRate:min,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,lossRate:max,0.36
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,lossRate:timeavg,0.0374439
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,radioState:count,498975
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,channelNo:histogram:count,1
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,channelNo:histogram:mean,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,channelNo:histogram:sum,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,channelNo:histogram:min,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,channelNo:histogram:max,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,bitrate:min,5.4e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,bitrate:max,5.4e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],Total sent,1172
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],Total received,1932
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],Total deleted,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],outOfOrderPk:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],outOfOrderPk:sum(packetBytes),0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],dropPk:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],dropPk:sum(packetBytes),0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],sentPk:count,1172
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],sentPk:sum(packetBytes),600064
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],rcvdPk:count,1932
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],rcvdPk:sum(packetBytes),989184
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],endToEndDelay:histogram:count,1932
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],endToEndDelay:histogram:mean,0.00780596
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],endToEndDelay:histogram:stddev,0.079217
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],endToEndDelay:histogram:sum,15.0811
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],endToEndDelay:histogram:sqrsum,12.2354
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],endToEndDelay:histogram:min,0.000250025
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udpApp[0],endToEndDelay:histogram:max,1.78285
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udp,droppedPkBadChecksum:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udp,droppedPkWrongPort:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udp,passedUpPk:count,1932
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udp,sentPk:count,1172
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udp,sentPk:sum(packetBytes),609440
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udp,rcvdPk:count,1932
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[3].udp,rcvdPk:sum(packetBytes),1.00464e+006
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].networkLayer.ip,blacked:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].networkLayer.ip,delayed:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].networkLayer.ip,rcvdPkt:count,2487
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].networkLayer.ip,droppings:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].networkLayer.arp,failedResolution:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].networkLayer.arp,initiatedResolution:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].networkLayer.arp,sentReplies:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].networkLayer.arp,sentReq:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mgmt,dataQueueLen:max,8
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mgmt,dataQueueLen:timeavg,0.00127335
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,number of received packets,2596
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,number of collisions,3577
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,number of internal collisions,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,number of retry for AC 0,1460
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,sent and receive bites,1.65762e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,sent packet within AC 0,3523
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,sent in TXOP ,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,sentWithoutRetry AC 0,3200
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,numGivenUp AC 0,159
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].mac,numDropped AC 0,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,lossRate:min,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,lossRate:max,0.38
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,lossRate:timeavg,0.0400963
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,radioState:count,441415
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,channelNo:histogram:count,1
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,channelNo:histogram:mean,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,channelNo:histogram:sum,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,channelNo:histogram:min,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,channelNo:histogram:max,0
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,bitrate:min,5.4e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,bitrate:max,5.4e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].udpApp[0],Total sent,1156
Referenz-0.sca,General-0-20210310-18:15:00-24740,Flooding_Network.node[4].udpApp[0],Total received,0
